A03_47	1.308760802
A03_48	0.889536188
A03_49	3.112957284
A03_50	1.557341777
A03_51	0.777861708
A03_52	1.399919269
A03_53	2.290693439
A03_54	1.858536567
A03_55	4.087061553
A03_56	1.322629285
A03_57	2.725962485
A03_58	1.781039014
A03_59	1.362494875
A03_60	1.976969312
A03_61	3.372898235
A03_62	3.991302191
A03_63	2.030923368
A03_64	2.764237307
A03_65	3.259732394
A03_66	3.760654597
A03_67	4.103780405
A03_68	2.291545869
A03_69	6.020938654
A03_70	2.342994189
A03_71	2.813028823
A03_72	4.566644738
A03_73	1.74318049
A03_74	NA
A03_75	1.483761
A03_76	3.233937823
A03_77	1.493170042
A03_78	0.843150505
A03_79	2.035974835
A03_80	1.521473556
A03_81	2.672872802
A03_82	2.902090733
A03_83	1.301097534
A03_84	2.554567904
A03_85	2.391253862
A03_86	3.526606412
A03_87	2.413418964
A03_88	1.019336703
A03_89	4.85605072
A03_90	0.889785736
A03_91	2.537598333
A03_92	2.333256382
A03_93	3.034188312
A03_94	2.316587555
A03_95	1.467346499
A03_96	2.255088685
A04_1	0.829642413
A04_2	3.531458488
A04_3	4.839304264
A04_4	4.223174777
A04_5	3.752986869
A04_6	0.79201927
A04_7	0.858861447
A04_8	2.488290679
A04_9	4.847110845
A04_10	3.094545644
A04_11	3.139763061
A04_12	1.97614869
A04_13	2.275162392
A04_14	0.04453134
A04_15	2.739252962
A04_16	0.590788966
A04_17	1.625354794
A04_18	3.666261067
A04_19	4.889561802
A04_20	3.071822406
A04_21	3.645628814
A04_22	2.170673404
A04_23	2.976466459
A04_24	0.895234004
A04_25	4.611927049
A04_26	3.199567595
A04_27	6.652418312
A04_28	1.917146519
A04_29	4.034250246
A04_30	1.452504972
A04_31	1.996736711
A04_32	2.202250846
A04_33	3.884645357
A04_34	0.684221193
A04_35	2.829219947
A04_36	5.085656348
A04_37	2.040074968
A04_38	1.443096172
A04_39	1.804006295
A04_40	1.733462907
A04_41	1.725913646
A04_42	0.977599481
A04_43	1.807002452
A04_44	2.087123071
A04_45	2.277509896
A04_46	0.5219806
A04_47	1.987678992
A04_48	1.994333419
A04_49	0.549607925
A04_50	1.742489964
A04_51	1.616050429
A04_52	3.985717073
A04_53	1.542533869
A04_54	2.670339176
A04_55	2.970665478
A04_56	1.999379529
A04_57	5.321618306
A04_58	3.005316259
A04_59	1.042963877
A04_60	1.430280546
A04_61	1.639064763
A04_62	5.155001081
A04_63	1.009638243
A04_64	2.365931313
A04_65	1.781723035
A04_66	1.537513342
A04_67	2.853188182
A04_68	2.773337595
A04_69	4.017315933
A04_70	2.752000712
A04_71	2.664943856
A04_72	3.546931058
A04_73	0.481036434
A04_74	6.487575894
A04_75	3.653020101
A04_76	2.514735334
A04_77	2.270609434
A04_78	3.74791373
A04_79	4.021236885
A04_80	2.543768673
A04_81	0.377197306
A04_82	3.981349128
A04_83	1.906990511
A04_84	3.786310125
A04_85	2.420814817
A04_86	1.303140901
A04_87	3.266940274
A04_88	2.508220252
A04_89	1.638700719
A04_90	1.588674443
A04_91	2.851715617
A04_92	2.726346401
A04_93	1.703163058
A04_94	4.563228729
A04_95	3.445833036
A04_96	0.248018316
A06_1	0.880276201
A06_2	2.030343412
A06_3	2.670853198
A06_4	1.378589905
A06_5	2.759134481
A06_6	1.841741954
A06_7	4.581456002
A06_8	0.952306265
A06_9	2.085553524
A06_10	2.07480948
A06_11	1.795769499
A06_12	2.192193606
A06_13	1.664709593
A06_14	3.341607505
A06_15	2.243966181
A06_16	1.773797948
A06_17	1.747345968
A06_18	1.38580575
A06_19	2.342563346
A06_20	0.783605338
A06_21	3.34584938
A06_22	1.832410282
A06_23	2.609401115
A06_24	2.057880591
A06_25	1.710729279
A06_26	1.321812459
A06_27	5.737223907
A06_28	1.552537875
A06_29	2.229693011
A06_30	2.272353492
A06_31	6.108919249
A06_32	1.894324081
A06_33	2.197904548
A06_34	4.911911832
A06_35	4.112154112
A06_36	2.211166538
A06_37	1.956812228
A06_38	2.556848735
A06_39	3.979264868
A06_40	2.849234737
A06_41	1.885428742
A06_42	3.842964536
A06_43	0.683961422
A06_44	2.443147818
A06_45	2.116076742
A06_46	2.593723579
A06_47	1.680391899
A06_48	1.039032802
A06_49	2.040013735
A06_50	1.998739768
A06_51	2.490524077
A06_52	0.984541639
A06_53	2.0117652
A06_54	1.139456605
A06_55	4.20387879
A06_56	1.657006378
A06_57	2.047447527
A06_58	1.144546465
A06_59	1.497209103
A06_60	1.788586341
A06_61	2.938822345
A06_62	2.389147745
A06_63	4.802628751
A06_64	3.156776895
A06_65	2.550902304
A06_66	3.940307802
A06_67	2.147377452
A06_68	0.848575793
A06_69	1.535844054
A06_70	2.119482777
A06_71	1.158590445
A06_72	2.247031517
A06_73	2.203898387
A06_74	0.04453134
A06_75	1.371246935
A06_76	2.446234311
A06_77	1.802052971
A06_78	2.587603251
A06_79	2.345156531
A06_80	1.864250011
A06_81	0.737847594
A06_82	1.916705608
A06_83	2.589368925
A06_84	3.239062357
A06_85	2.163006908
A06_86	1.542213093
A06_87	2.494639184
A06_88	2.948727752
A06_89	5.404125167
A06_90	1.458149582
A06_91	2.406101065
A06_92	1.562596015
A06_93	1.449747428
A06_94	1.923530955
A06_95	2.090094396
A06_96	1.270936216
A07_1	5.724655444
A07_2	0.827989143
A07_3	1.151509237
A07_4	1.111315106
A07_5	2.273786022
A07_6	0.485275854
A07_7	0.680597677
A07_8	1.071949272
A07_9	3.44627888
A07_10	1.20977605
A07_11	0.824374376
A07_12	0.738498927
A07_13	1.315191821
A07_14	1.789247682
A07_15	4.167008589
A07_16	0.611672719
A07_17	2.813421113
A07_18	1.066466167
A07_19	1.000131301
A07_20	1.02150046
A07_21	2.186997965
A07_22	1.125188452
A07_23	2.515809522
A07_24	0.499841256
A07_25	0.962417679
A07_26	6.377313187
A07_27	1.302771918
A07_28	0.976529623
A07_29	1.04338375
A07_30	0.501758587
A07_31	1.064122047
A07_32	1.113762795
A07_33	1.993723347
A07_34	3.77412881
A07_35	1.189887644
A07_36	1.775084424
A07_37	1.452897046
A07_38	1.165940985
A07_39	0.590788966
A07_40	2.887582046
A07_41	2.121007904
A07_42	0.467401063
A07_43	1.524967152
A07_44	1.289628761
A07_45	2.076932626
A07_46	1.398576913
A07_47	1.555145401
A07_48	2.604091757
A07_49	4.654744283
A07_50	6.689390574
A07_51	2.450940623
A07_52	1.208025829
A07_53	1.982159595
A07_54	1.583199363
A07_55	2.13919764
A07_56	1.535822604
A07_57	2.221428984
A07_58	0.298857567
A07_59	1.630756362
A07_60	NA
A07_61	2.000718611
A07_62	1.488056456
A07_63	1.127435031
A07_64	0.741729158
A07_65	2.140563597
A07_66	4.412073756
A07_67	3.615371049
A07_68	3.474311362
A07_69	0.712763987
A07_70	4.512751746
A07_71	NA
A07_72	NA
A07_73	2.221493843
A07_74	2.332130045
A07_75	4.435069021
A07_76	0.930005413
A07_77	1.639847353
A07_78	2.736107421
A07_79	2.725651102
A07_80	1.495412392
A07_81	1.444776557
A07_82	0.731374638
A07_83	2.746690404
A07_84	1.041122228
A07_85	1.762354104
A07_86	1.010428072
A07_87	2.035514282
A07_88	1.174942575
A07_89	1.025213215
A07_90	1.157189871
A07_91	0.868482673
A07_92	1.751077445
A07_93	2.95258136
A07_94	1.007901763
A07_95	0.919887747
A07_96	0.495818814
A08_1	1.264675773
A08_2	4.452007785
A08_3	2.568721769
A08_4	0.831037248
A08_5	3.211363428
A08_6	0.542250324
A08_7	1.96380785
A08_8	2.669373665
A08_9	0.787213898
A08_10	3.086929287
A08_11	1.697290146
A08_12	1.525239962
A08_13	1.671741454
A08_14	1.569349786
A08_15	NA
A08_16	NA
A08_17	1.298877974
A08_18	6.877987044
A08_19	2.085739439
A08_20	1.443391788
A08_21	1.593200573
A08_22	1.770331946
A08_23	2.467105526
A08_24	0.996101974
A08_25	5.065812065
A08_26	2.938773962
A08_27	1.851749574
A08_28	6.603220285
A08_29	4.002718503
A08_30	2.630787782
A08_31	0.693564248
A08_32	4.710737208
A08_33	1.696373055
A08_34	2.226685795
A08_35	1.660237911
A08_36	1.453858086
A08_37	5.034011229
A08_38	3.383164192
A08_39	4.501702584
A08_40	1.647206617
A08_41	0.792071129
A08_42	1.018717644
A08_43	3.449298835
A08_44	1.922099862
A08_45	2.885441281
A08_46	1.161568012
A08_47	2.89172517
A08_48	2.711513434
A08_49	0.350772084
A08_50	2.210349348
A08_51	2.455279288
A08_52	0.818021533
A08_53	2.146697887
A08_54	0.839295545
A08_55	1.238274529
A08_56	1.449170179
A08_57	3.115418369
A08_58	1.458750449
A08_59	1.674167252
A08_60	3.458693181
A08_61	0.950768274
A08_62	2.261630341
A08_63	1.322757445
A08_64	5.735236355
A08_65	1.155091704
A08_66	1.359885544
A08_67	1.780264187
A08_68	4.354550182
A08_69	2.601261278
A08_70	1.157683063
A08_71	2.201334102
A08_72	3.194202201
A08_73	2.733778907
A08_74	8.551861852
A08_75	3.630575617
A08_76	0.732327419
A08_77	4.815009019
A08_78	2.874700726
A08_79	2.022322858
A08_80	3.882039975
A08_81	3.914694795
A08_82	4.304053298
A08_83	0.989758115
A08_84	0.69200784
A08_85	3.341391855
A08_86	2.537389274
A08_87	5.53445392
A08_88	8.445571665
A08_89	2.041486617
A08_90	3.863849736
A08_91	3.163885551
A08_92	4.52787294
A08_93	3.955217842
A08_94	1.75715882
A08_95	2.927854037
A08_96	2.489514682
A09_1	3.177296651
A09_2	2.520708907
A09_3	3.650080979
A09_4	1.645668906
A09_5	1.503371758
A09_6	1.744024536
A09_7	1.450724536
A09_8	2.273647042
A09_9	1.812486065
A09_10	1.481397701
A09_11	0.267017744
A09_12	2.970955228
A09_13	12.01937376
A09_14	10.71884313
A09_15	5.098075614
A09_16	2.586830831
A09_17	2.559251856
A09_18	3.641212744
A09_19	2.584748119
A09_20	2.315106864
A09_21	3.556098492
A09_22	2.99247856
A09_23	2.058461715
A09_24	2.169294809
A09_25	4.103358348
A09_26	4.146989687
A09_27	3.092172881
A09_28	2.341753487
A09_29	1.206374864
A09_30	1.216012784
A09_31	3.224865268
A09_32	2.708081489
A09_33	3.979811175
A09_34	4.192745328
A09_35	5.740446293
A09_36	1.783406611
A09_37	8.028799045
A09_38	3.025956175
A09_39	1.071229331
A09_40	4.879169975
A09_41	7.264128199
A09_42	3.662280088
A09_43	2.811243202
A09_44	1.542197267
A09_45	2.19784602
A09_46	2.261251769
A09_47	0.642146436
A09_48	2.068517316
A09_49	2.126584394
A09_50	2.370328029
A09_51	4.051837238
A09_52	1.123216684
A09_53	3.814063335
A09_54	1.357707671
A09_55	1.781379784
A09_56	1.993884076
A09_57	2.064585417
A09_58	1.946773894
A09_59	0.710915354
A09_60	1.691732266
A09_61	3.508828498
A09_62	2.774154791
A09_63	3.065910912
A09_64	3.910610629
A09_65	0
A09_66	12.94573375
A09_67	1.843202927
A09_68	1.790525424
A09_69	2.030371931
A09_70	2.087867799
A09_71	4.82106378
A09_72	4.562674808
A09_73	1.420269041
A09_74	2.287060167
A09_75	2.131159791
A09_76	2.91688972
A09_77	3.888513406
A09_78	4.053757205
A09_79	2.959870851
A09_80	3.874186952
A09_81	1.426380065
A09_82	2.393307889
A09_83	2.065733879
A09_84	2.78733509
A09_85	1.076103339
A09_86	5.563134906
A09_87	3.645158883
A09_88	2.814047588
A09_89	2.7627286
A09_90	1.27642704
A09_91	0.402856673
A09_92	6.067614663
A09_93	2.620297533
A09_94	4.345101242
A09_95	2.75813756
A09_96	3.908928188
A10_1	1.809713472
A10_2	0.584614906
A10_3	0.976256882
A10_4	2.260694521
A10_5	1.182129868
A10_6	6.040405834
A10_7	2.278958754
A10_8	0.759282164
A10_9	1.503656887
A10_10	1.510701634
A10_11	1.537789234
A10_12	0.826593472
A10_13	1.879458283
A10_14	0.845482601
A10_15	3.992107002
A10_16	4.468369523
A10_17	2.227835796
A10_18	2.711100233
A10_19	2.946674377
A10_20	1.451345187
A10_21	5.048403628
A10_22	1.986910842
A10_23	2.225646533
A10_24	1.569605486
A10_25	3.327513951
A10_26	3.325396411
A10_27	1.982163012
A10_28	3.584846436
A10_29	3.355644618
A10_30	3.501589424
A10_31	2.051729294
A10_32	0.902531561
A10_33	1.295159095
A10_34	1.152760575
A10_35	1.420449405
A10_36	3.016562285
A10_37	0.767091352
A10_38	0.998124522
A10_39	2.86649006
A10_40	2.507201378
A10_41	2.616734294
A10_42	0.942525782
A10_43	3.816075035
A10_44	1.923034965
A10_45	2.964243922
A10_46	1.871539118
A10_47	1.639452122
A10_48	3.864065283
A10_49	2.545879767
A10_50	1.143123852
A10_51	1.300667119
A10_52	1.979297024
A10_53	1.68257585
A10_54	0.907502687
A10_55	0.318704494
A10_56	0.967996563
A10_57	0.735980937
A10_58	NA
A10_59	1.651188672
A10_60	1.694512038
A10_61	0.710892751
A10_62	NA
A10_63	NA
A10_64	2.117047031
A10_65	0.77115943
A10_66	0.497182446
A10_67	3.542562774
A10_68	2.973435939
A10_69	3.117333991
A10_70	8.843769872
A10_71	NA
A10_72	6.972946015
A10_73	1.785775165
A10_74	3.174016313
A10_75	1.482973638
A10_76	1.626781114
A10_77	2.982095864
A10_78	3.867860697
A10_79	1.029683069
A10_80	1.376640893
A10_81	2.211559785
A10_82	3.497191987
A10_83	6.858998416
A10_84	1.147008421
A10_85	1.431666099
A10_86	1.448922052
A10_87	1.833484852
A10_88	2.36729745
A10_89	0.387399991
A10_90	1.519129061
A10_91	1.643926956
A10_92	1.940252958
A10_93	1.805577863
A10_94	NA
A10_95	12.44498352
A10_96	0.82422393
A11_1	1.466038848
A11_2	1.034435241
A11_3	2.21704988
A11_4	0.933125161
A11_5	1.270624466
A11_6	5.552920776
A11_7	2.701114181
A11_8	3.207935598
A11_9	1.078646806
A11_10	2.594531575
A11_11	1.378008788
A11_12	1.515156369
A11_13	3.547680118
A11_14	2.13173477
A11_15	2.773251541
A11_16	4.024248699
A11_17	5.243019594
A11_18	3.811838091
A11_19	2.426235546
A11_20	1.946667536
A11_21	0.86989811
A11_22	1.428095203
A11_23	1.415561498
A11_24	0.898187521
A11_25	1.644636585
A11_26	1.314367955
A11_27	1.555758173
A11_28	7.526757425
A11_29	0.582413367
A11_30	1.456278351
A11_31	3.153301267
A11_32	1.751843771
A11_33	1.39239217
A11_34	2.233558927
A11_35	2.097418528
A11_36	1.775241901
A11_37	2.160062052
A11_38	3.142702465
A11_39	1.160275561
A11_40	3.562252195
A11_41	1.901090382
A11_42	2.175719156
A11_43	1.403166228
A11_44	1.79419495
A11_45	0.857662232
A11_46	1.651249976
A11_47	1.037574896
A11_48	1.438038612
A11_49	1.334915815
A11_50	2.842872482
A11_51	2.041953836
A11_52	1.093977547
A11_53	0.779597897
A11_54	1.82031373
A11_55	1.638062078
A11_56	1.672890469
A11_57	1.234226208
A11_58	3.995684981
A11_59	0.862158467
A11_60	1.054240566
A11_61	1.828241978
A11_62	2.10564196
A11_63	0.928928302
A11_64	1.537692116
A11_65	2.933679471
A11_66	1.816478763
A11_67	1.053176605
A11_68	2.463312562
A11_69	2.673785502
A11_70	1.138077769
A11_71	1.001808896
A11_72	0.905158176
A11_73	4.059895434
A11_74	2.676116347
A11_75	0.485191
A11_76	2.125243179
A11_77	1.71732556
A11_78	1.37196459
A11_79	0.627404267
A11_80	2.357895442
A11_81	4.214670176
A11_82	4.069367241
A11_83	0.841223135
A11_84	4.271121501
A11_85	1.538250044
A11_86	0.439011185
A11_87	1.038633016
A11_88	2.183826846
A11_89	6.850818863
A11_90	0
A11_91	1.55146158
A11_92	0.831962645
A11_93	1.210875815
A11_94	2.800052082
A11_95	1.717637831
A11_96	1.287343731
